book_id;review_id;review_rating;sentence;kmeans_label
8575422391;R2WW5OAOSS47H6;5;E achei muito bacana pq o autor ensina um método bem simples e eficiente de como administrar nossas finanças.;2
8575422391;R27PNWL9KYST01;5;TopUm;0
8535933395;R378I7LX1TPC2V;5;Leitura obrigatória no país em que vivemos.;2
8535909559;R2M9USFV0QYKYQ;5;Como todos os produtos que comprei na Amazon, chegou no prazo certo e sem problemas.;3
8543105293;R336TIHUC9H7YY;5;Leitura leve.;1
8543106591;RQRWZ08BWJ49U;5;muito bonito e emocionante.;1
8542209826;R3Q21CLT58EFTF;2;✨;0
8594541473;R1T4GHSZS1TZAP;4;Em uma bela edição da Darkside, Tori Telfer compila a história de cerca de 14 mulheres que apesar de separadas pelo tempo e espaço, compartilham entre si o fato de estarem envoltas pela morte.;2
8565765695;R3J5YZF7GV8VY2;4;.As;0
6555871784;R3TV6OQWKLI1O5;5;De uma delicadeza e força que tornam a leitura arrebatadora como um rio.;2
8532606261;R1N0M2H33WK60;5;Livro muito rico.;1
8545202210;R2O1CSIIQ9ARPP;5;Li, dei de presente, bem como li para minha irmã que é adolescente, e ela entendeu bem a mensagem!;2
8532606261;R3QG1Y0VSYE2D4;5;Ótima leitura!;1
8575422391;R12EBRGAAB0P8F;4;Não sou o maior fã de auto-ajuda, mas aqui ela surge de forma direta, o que facilita sua compreensão.;2
8532530788;R11FSYYN5ROR66;5;O conteúdo então é de se soltar suspiros apaixonados, uma história simplesmente perfeita e muito bem escrita.;2
6555871784;R2F7FV2K86HVUM;5;Encantador!;1
8568014003;R15UGIVK9GWT3W;5;Este livro trás uma ótima reflexão sobre comportamento e hábitos dos quais tem poder de nos levar ao fracasso ou ao sucesso, depende única exclusivamente de nós mesmo.;2
6555871784;RSE0CP9SRPAEL;5;E encantador, sofrido, sensual, vulgar, familiar, solar e soturno.;2
8584391673;R1UVDEELCL4YWI;4;Foi o destino que os separou.;2
8573020806;R2QO4PE2SMSSXY;4;No fim das contas são milhares de livros sobre inteligência emocional dizendo a mesma coisa.;2
8578601777;R356T4UUUIWDSD;5;Um livro que vai proporcionar inúmeras reflexões e aprofundamento na fé cristã.;2
8595081530;R35M4S9T3Y1PPU;5;Com histórias bem desenvolvidas sobre finanças, faz com que a gente mude nossos hábito.;2
8547000240;R27EFAGEB62BE9;5;Livro profundo, com linguagem acessível, sobre a importância da nossa mente e nossa cultura de valores em nossas decisões, no plano de fundo das nossas escolhas, muitas vezes e, sobretudo, como é possível mudar isso.;2
8595081530;R3SJP995QNWA22;4;Só gostaria de deixar claro que ele é um compilado de artigos sobre algumas histórias com personagens da Babilônia e não uma história com começo, meio e fim..;2
6555871784;R1XW4YVSNMI8U4;5;Esse livro é muito espetacular.;1
8573258926;RWINCNZBUWKHD;5;Bom;0
8595083274;R254NA8BSEL1RZ;5;E com uma abordagem bem explicativa.;1
8576849941;R3MDHNPHL2ADXC;5;Quanto ao conteúdo, é bom mas não pense que vai fazer milagre..;2
8594541473;R34DCVCW7BHD6E;5;Simplesmente perfeito, não dá nem vontade de parar de ler, darkside está de parabéns;2
8539004119;R19XNJZFM2NXC7;4;Por mais parecidas, cada uma tem sua peculiaridade.;2
8501105732;R1A5NR1XKDH82I;5;Mas é possível de acontecer.;1
8501105732;RCJC1OF9TJJOO;5;Obrigada Deus por essa autora!!!;1
8584391509;R2D46747H5I29G;2;Não entendo porque tem tanta avaliação 5 estrelas.;2
8551006754;R2QRGAEKLH0IPC;5;💜;0
8550802751;R2XXHP6M738TV9;5;Tem que ser livro de cabeceira para que seja lido em qualquer momento.;2
8501112518;R13FZFX7Z5TKSH;5;Esse título... fecha perfeitamente com a história, com a mensagem, com tudo que ela significa.;2
8595084742;R1R87NZ11YE5WR;5;A diagramação e o tamanho da fonte estão dentro do padrão.;2
8576849941;R1AUQT6O8V6M1J;2;Pode parar de fazer propaganda!;1
8501117846;RBKDFZQ5CZQXE;5;O que foi que eu disse para conseguir isso?”E no meio de tudo isso,;2
8501105732;R1HKAPNNGHWMUZ;5;Triste e maravilhoso!;1
8565765482;RDL65WG4RMUFY;3;(resenha postada no meu ig literário: @leiturasdanik );2
8594541635;R237NQ91TS1EUD;5;Afinal, desta vez, o jogo se torna uma grande lição para que os dois irmãos criem laços fraternais genuínos (tal qual como no filme), e a temática soa mais ponderada e contemporânea do que a de crianças boazinhas não espalham os brinquedos que ressoa pelas páginas da aventura na Selva - uma vantagem que Zathura obteve por ter sido escrito e desenhado duas décadas depois, com toda a certeza.;2
8547000240;R1WE0P9NZZ2JKK;3;O livro é interessante, mas muito repetitivo em alguns aspectos.;2
8595083274;RGP9I0Z2SAA7L;2;Por isso, enquanto leitura, digo que tem outras opções melhores.;2
8584391401;R1EJQKOEW2P470;5;!;0
8568014542;R3H2GX181RFX7V;5;Gosto muito do autor, mas ficou bem corrido este período do ano;2
8576849941;R3SFZUYSGS4J6Y;3;Mas vejo que boa parte do livro se assemelha a alguns clichês do mercado, daqueles faça x e, com certeza, obterá y.Em suma, o livro aborta pontos de vistas interessantes, porém existe muito do mesmo sobre assuntos relacionados a desenvolvimento pessoal.;2
8535933395;R19R495FVVJ13I;4;A narrativa progressiva é permeada por relatos de ausências, abandonos, vazios familiares com tentativas variadas de preenchimento, marcas ainda presentes do passado, “a história de uma ferida aberta” (p. 184), parentalidade irresponsável, vulnerabilidade socioeconômica, além do cotidiano social da pessoa negra no Brasil, mais especificamente na região sul desde a década de 1980.Trata-se de relato do racismo estrutural, do genocídio negro como política de Estado, da naturalização da violência – policial ou social – contra a população negra.;2
8532606261;R1JCNQDEVZLJ7D;5;Na narrativa, Frankl mostra suas alucinações, a insensibilidade ante a violência porque se torna cotidiana, é normal e com o tempo o cérebro vai absorvendo essas ações que passam a não atingir os sentidos como antes do campo.;2
8551006754;R32SP9ODPRBRXH;5;Chegou bem antes do prazo e em perfeitas condições!;3
8568014003;R3NPM8GML5KC7O;3;Resumindo um rápida leitura sobre o “medo” tive uma ótima experiência;2
8543106591;R18RFFKEG6SIWK;5;Recomendo para trabalho com todas as faixas etárias, além de melhor compreensão do que sentimos.;2
8551006754;R1RNPCUTQ0WISX;5;a entrega foi super rápida...;3
8575422391;R2XSVIJR90IAFH;5;Muda o pensamento sobre dinheiro, classes e finanças.;2
6580309318;R1X7F1C31GHUTL;5;recomendo;1
8551006754;RKY5CGX7BXT3X;5;A entrega veio bem adiantada.;3
8580412382;R1ZMGBG8ZFUCI3;5;️;0
8584391401;R3HRVK5YMD2LWC;4;Um livro que me surpreendeu desde o começo e senti que estava mergulhada em tudo que estava acontecendo.;2
8535909559;R1NB196I1GFEB1;5;⠀;0
6555871784;R1BPWTCKU9E034;4;É um livro de leitura rápida, também.;1
8501076252;R1Q3PZUA9EKIBQ;5;Leitura Boa e história magnífica;1
8539004119;R3UFKOT4A25PY5;5;O livro é muito bom!;1
6555650842;R2R2Z9D8SLXY84;1;Péssima editora!;1
8542209826;R1U6GPYAM55CB4;4;MAAAAAS na verdade ele morreu, e vai saber como...;2
8574068012;R3RV2IAVTBMYCD;2;Não tem muitos acontecimentos.;1
8501112518;R2PTERXABQB0ZR;5;Chegou super rápido, muito bem embalado, e livro em perfeito estado, novinho.;3
8568014003;R1XHSIT0STMP5F;4;Aquele que você alimenta.;1
8595084742;R26BAL0ML2C8IS;5;Livro sensacional, edição mais que completa.;1
8575422391;R2VJ64W7RH2SP1;5;Uma leitura prazerosa e profunda que contribui para ressignificar crenças sobre dinheiro e riqueza.;2
8535909559;RPEK7B8JYUTNW;5;A história é sensacional!;1
8573258926;RFV5M6WS5L9XX;5;Já vou começar a ler, mais veio embaladinho, do jeitinho que eu queria;2
8542209826;R1ES1AYH70QZTO;5;Apesar de te fazer chorar horrores eu indico MUITO.;2
8584391673;R3I7WBUXEEFOOK;3;O livro é totalmente previsível, não só com quem Emma escolhe ficar, mas também os motivos.;2
8543107202;R3DHU959FBNCG7;5;A autora trata deste difícil tema com leveza, bom humor e traz ensinamentos preciosos.;2
8551006754;R2UIZ9TU5PC3EU;5;Livro lindo;1
8565765482;R1VD3AE5ZQ4IW3;5;O livro é maravilhoso!;1
8551002341;R3CS6QC4BNAX8T;5;😅;0
6580309318;R2L7XT97LEDCZF;5;A narrativa parece conduzir o leitor por uma dança nos terreiros.;2
8539004119;R13SJIH76K29WA;5;Esse assunto  foi tratado no livro em três contextos principais: individual, organizacional (empresas) e social.;2
8532530788;RU5JGPS28AY3B;5;Ótima Leitura...;1
8535909559;RF2U37XSRJMGO;5;Livro bem bonito, história boa q prende gostei;1
8501076252;R3RBLWQB502M3X;5;️;0
8545202210;R3PSBIHJSZLM7N;5;Leitura excencial para os dias de hoje e sempre.;2
8576849941;RX9IPRNCA3V66;5;Mudança de vida real.;1
8532649963;RRQZ9HUDBPI9;5;!;0
8575422391;R1HDZZBH8XDKC5;4;O livro é ótimo , apesar algumas partes repetidas ele traz conceitos muito bons sobre dinheiro e que você também pode aplicar em outras situações .;2
8594541473;R1RS4X8EBUJTNS;5;o livro é incrível em rodas os aspectos, seja na escrita, seja na arte que por si só é bastante chamativa e atraente.;2
8501105732;R2V8W430POOXJI;5;Sem palavras.;0
8501117846;R2PZUVBD0LHC2N;5;Realmente não esperava.;1
6558380544;R3195SMGKLKBKZ;5;Amei o livro, a entrega foi super rápida, veio bem embalado.;3
8595081530;R2KCF0ADZTCZJE;5;E principalmente com relação a finanças.;2
8575422391;R270FL20T7ZM1E;5;O livro te faz refletir muito sobre hábitos e finanças.;2
8543106591;R276SL3J7PSTF9;5;As descrições são impecáveis.;1
8568014542;RYYZJGJSXOKMT;5;Vou ler outras obras dele com certeza.;2
8584391509;R24JQAY2BQLL1J;5;Amei!!!;1
8565765482;R1KIN4JDRGLKPT;4;Desde então, Cadence mora com a mãe e três cães.;2
6599039812;R3BO9SRSKPKTP6;5;Os insights, os fechamentos,  tudo nos envolve de uma maneira maravilhosa.;2
8568014003;R3L8YTGII21WFG;5;Os desejos dominantes podem ser cristalizados nos seus equivalentes físicos, por meio da definição de propósito, amparada por planos definidos, com a cooperaçao da lei natural do ritmo hipnótico e do tempo.;2
8568014542;R2IPIHWHQVYBZM;5;Em suma maioria a obra de Hill traz ensinamentos valiosos e primorosos.;2
8576849941;R3GYDPRL74BGVB;4;Trouxe algumas recomendações pra minha vida que apesar de nao melhorá-la de modo milagroso (diferente como prometem  em livro de ajuda como este mas sendo este bem mais realista), têm feito diferença na minha vida.;2
8543108683;RU7FS0KQUGMU7;5;Cómo fazer amigos e influenciar pessoas é um livro fantástico.;2
8543106591;RRLNJYUG07R4M;5;Super indico!!!;1
8535909559;R99T86U2FX8DZ;5;Produto chegou perfeito;3
8565765695;RG80GJ02I4VPV;5;Não é algo entediante, pelo o contrário, você se surpreende com tudo o que acontece a cada página folheada!;2
8535909559;R2ZSM520AEBQBY;5;Devido à Russia ser aliada dos EUA e da ING, o livro não foi publicado, devido ao medo por parte da intelligentsia de difamar a imagem russa.;2
8594541473;R2LUB9KB0AAC7L;4;O livro é lindo, e por conta disso fiquei um pouco decepcionada por ter recebido ele amassado, não é um SUPER amassado, mas é um amassado.;2
8584391509;R1VOVSBEQRN9W;5;Excelente, chegou em ótimo estado;3
8574068012;R1ZHD30C19FRHP;5;A história é simples e muito engraçadinha.;2
6555650001;R2BV0GMBY73Y5V;5;😍;0
8580411971;R3T2S567G4HOI;5;Ela engoliu em seco.;2
8580412382;R3M0LQQIYFQQHW;5;Muito bom esse livro e muito bonito.;1
8543107202;R2EVM4MUZQQG08;4;Quando não houver mais tempo, dará tempo de ser feliz?;2
8565765695;R3GAUMH9REHO7T;4;Estava doida para ler este livro o único problema;2
8580411971;R2VJ4YOZGSGR86;5;“Kate cerrou os olhos e prometeu a si mesma que aquele homem nunca se casaria com sua irmã.;2
8578601777;R32RBAKI6WBCMB;5;Talvez esse seja um dos principais livros de C. S. Lewis!;2
8539004119;R32IXZOO49L9C2;5;Gostei muito do livro!Com vários cases interessantíssimos de grandes empresas.;2
8550807567;R3U5PQI3DGWZMR;4;Ele explica os conceitos de uma maneira simples, fácil de compreender.;2
6555871784;R27TB5FGD11PP1;5;Obra prima!;1
8508196555;R3QBYS2MB90JTI;5;Me fez refletir muito a respeito da sociedade!;2
8543105692;R3HRJP8E3VBBRM;3;Pelo título esperava algo bem diferente do que foi entregue.;2
8595083274;R32E6CNERH9SCK;5;Ótima leitura.;1
8539004119;R3IOPT97BYO70J;5;MARAVILHOSO!!!;1
8545202210;R33B92UGK07ZSV;5;Essa parte foi difícil pra mim, mas valeu a pena.;2
8565765695;RQVTEJNURFGY;4;Livro chegou antes do prazo, mas veio com a capa levemente amassada no canto inferior.;3
8584391509;RCR7CE0GU86LQ;5;Eu nunca vi alguém como ela.;2
8535932879;R2ECZB9RI78O15;5;Como disse Angela Davia “numa sociedade racista, não basta não ser racista, é necessário ser antirracista”.;2
8542209826;R31FXHJOQY2BBZ;5;Um livro surpreendente!;1
8578601777;R7U7CU5A8QCCW;5;Uma obra de tirar o fôlego.;2
6580309318;RVRRFO0US5APG;5;Maravilhoso!!;1
8565765482;R65MRIK6B3V19;3;Eu comprei esse livro por pura influência do booktt e me decepcionei,o livro não é HORRÍVEL mas eu esperava mais sabe...;2
6555111100;R1T5HZ9P6S5LOD;5;Muito bom livro;1
8539004119;RTCUD2A8L1NA5;3;É interessante - mas não excepcional!;1
8543102146;RJP482B406LG1;5;gostei do conteúdo.;1
8584391401;RW8FTPGZIFOCH;4;O livro fica realmente bom na metade, mas vale a leitura.;2
6555650001;R1HLD5BT8JIJNA;3;Vale mais a pena ficar só com a edição tradicional.;2
8539004119;R2R19ICN8G8R1I;4;Entretanto, às vezes, a leitura se torna um pouco cansativa, por gastar palavras demais, causando impaciência (e, por vezes, o abandono da leitura).;2
8501105732;RWT0OIJTPE9VO;5;Acho que estava até evitando ler esse gênero, pois a maioria é previsível.;2
8501076252;R2E6G33ZUFRK8T;5;A editora Galera Record fez um excelente trabalho na capa, deixando-a simples, porém, muito bonita, sem nenhum erro ortográfico e uma diagramação perfeita, esse livro vai te conquistar e te envolver de uma forma, que no fim, você vai desejar também ter um nove de novembro.;2
8535932879;R1Y0319MMAQYAZ;4;Muito bom, porém a edição é de vddbolso;1
8501112518;R1KD8YZCR8MOR0;5;Recomendo com certeza.;1
8543102146;RUBCSRQNLTPIN;4;comprei para dar de presente, foi indicação.;3
8535932879;R2Q10C3NXZ28Q;5;como a;0
8568014003;R21FAXH92H89HX;5;A abordagem pouco convencional desse livro gera curiosidade.;2
8595084742;R3PY63CU4W677R;5;Essa edição está linda, muito boa mesmo, alpesar da descrição do produto, ele supera as expectativas.;3
8575422391;R22CGY7DJI4AIG;5;Este é um clássico dos tempos modernos para as pessoas que querem mudar a vida como empreendedores e empresários.;2
8595081530;R13C3OELO6OER6;5;Talvez o nosso país não estivesse como está.;2
8584391509;RBG1UOQWNDNYN;5;Evelyn é uma personagem incrivel, chamaria ela pra tomar um cafézinho tranquilamente kkkkkkk ela foi retratada de um forma tão real, tão humana que ela n parecia ser um personagem ficticio.;2
8568014542;R8VBWEHPK7R1W;5;INICIANTE NESSE TIPO DE LEITURA,;2
8584391673;R1H8HFIVV35MI5;3;Mas esse aqui foi diferente.;1
8565765482;RS3STPXPDK5CT;4;Isso é tudo que posso falar sobre o livro sem dar nenhum spoiler, e assim, eu teorizei horrores sobre o que tinha acontecido com a Cady e não cheguei nem perto.;2
8501076252;R2ZHV2Y91WAJD7;4;Gostei do desfecho e dos personagens principais.;2
8535933921;R1DPOJLUL5WODI;4;Só não ganhou cinco estrelas porque o manuseio deixou um pouco a desejar.;2
6555871784;R32BAAWMQ2WR3T;5;Entrega rápida, livro intacto, ainda lerei;3
8501076252;RZ0YZFT1YON4U;5;Melhor livro que já li na vida!;2
8501304468;RHT4OVBXSLR3H;5;O box está lindo demais e parece resistente, os brindes também são maravilhosos.;3
6580309318;R2COSSF27F6HN0;5;Leitura fluída, temática social, um livro para pensar, refletir e evoluir como ser humano.;2
8508196555;R3O5OZ1CNF9U3G;5;Infelizmente ainda temos muitas Carolinas nos nossos dias.;2
8595084742;R39083UU3IRDMS;5;Versão ESPETACULAR da mais ESPETACULAR história já feita.;2
8539004119;R23JI21BW4A7LA;4;Com uma leitura interessante que mescla ciência e comportamento, o livro mostra que transformar hábitos pode trazer impactos profundos na nossa vida e ser a diferença entre fracasso e sucesso.;2
8580411971;RDUCBOECJITH4;5;Leiam, esse livro mostra os personagens lidando constantemente com traumas, foi muito bom conhecer o passado do Anthony e mostrando que ele é muito mais complexo do que ele mostrou ser em “o duque e eu”.;2
8578601777;R38OWSGIQEEMOZ;5;️;0
8535909559;R1QSSIVBK1MDCC;5;No início para um história besta mas vai ficando intrigante a cada página.;2
8595083274;R3VG3CQI890DK8;5;Motivador e com ideias  práticas.;1
8584391509;R2345Y3382AVKF;5;Depois de um turbilhão de emoções é um pouco difícil não dar spoiler nessa resenha.;2
8551002341;R1BQEBQO87D6XH;5;💞;0
6555650001;ROJ2ISP82M9VH;4;Parei de contar da história por aqui, para não correr o risco de soltar muito spoiller!Minha OpiniãoGente eu fiquei apaixonada pelo Duque que mostra que desde o começo ser uma pessoa sensível e muito traumatizada pelo seu pai que foi um baita de um porco egoísta (desculpem as minhas palavras).;2
8501105732;R17DF000OY2B5L;5;Tate e Miles logo se desentendem e a inimizade entre eles quase consegue ofuscar a atração palpável que possuem um pelo outro.;2
8543104335;RDJV68QHFA5WJ;5;Depois dele tive muitas reflexões importantes  de como devo encarar minha vida e viver com coragem!;2
