book_id;review_id;review_rating;sentence;kmeans_label
8501076252;R1RCLVL60F12SE;5;No final CoHo como de costume sendo expendida e lacrando total.;2
8584391673;R1ZYUKEGJDZP60;5;Indico!!;0
8542218752;R3MQQU35KHIDBG;5;Aprendi e revisei crenças.;1
8565765482;RNN8OA80E3SGT;1;Eu comprei o livro porque todo mundo falou que era muito bom e que fazia você chorar no final, mas fiquei muito decepcionada.;1
8578601777;RY95JSXASECBY;5; ;3
8532649963;R2ZLDJ7BK9SEIR;5;Precisamos ser mais produtivos, mais intensos, participar de cursos de aperfeiçoamento, estudar cada vez mais, para continuarmos, cada vez mais...ocupados.;1
8595081530;R2H4RVHYXAJGX1;5;Ensinamentos simples, fácil aplicação dos princípios citados.;1
6555871784;R3JWJW1YO7PTOP;5;Super recomendo.;0
8550802751;R2Y76CR8KT1MVB;5;️;3
8535933921;R1RQPO9RJ24RJW;5;Leitura super envolvente.;0
8575422391;R323303N19UXPH;5;esse livro e o pai rico pai pobre são livros transformadores.;1
8595084742;R9YKV8ZOJ35RP;5;Produto.chegou em ordem, poster dentro do livro,;2
8595083274;RTYJQN3685R9U;2;Além disso, o autor aborda os temas de forma muito superficial.;1
8501112518;R11UEZM7ENSA5A;5;Eu me apaixonei pela forma que a autora trata de temas tão polêmicos com uma graciosidade sem igual.;1
6555871784;R2VUO8U38NZLSD;5;💙;3
8551002341;RCL38W7HE7CF9;3;Eu até quero ler a sequência, talvez entre dois livros mais pesados e intensos, mas tenho que admitir que esse livro é bastante fácil de esquecer.;1
8578601777;RH3707HMG7W42;5;Excelente livro!;0
8542209826;R1I0N19DUB9TWQ;5;🤩🤩;3
8535909559;RCGEEYVGN7BCT;5;Um clássico, de simples leitura ...;0
6555650001;REJRUZWNFZ3HU;5;E tudo começa, quando Simon, que está afastado da Inglaterra por seis anos, resolve retornar ao saber da morte de seu pai, com o qual tinha uma relação difícil e tempestuosa, mas que esta mesma relação regia todas as suas atitudes e sua vida.;1
8537631248;R3S68UEU1NENIE;5;São bem grande o que ajuda o seu filho a visualizar melhor e até interagir com as imagens dos animais!O carinho da loja mandando um recadinho e ainda brinde demonstra a atenção que eles tem com os clientes!Parabéns!;1
8542218752;R2N34QBRUYK4UN;5;Livro, com dicas e direcionamentos excelente.;1
8594541473;R3GO3FAGVK513U;5;darkside;3
8584391401;R16ERFG1P9PA86;5;Leitura leve e divertida.;0
8568014003;R1GKBNT5PSUWOE;3;são páginas importantes para a leitura.;0
8532649963;RZFD0H797Y46S;5;Nós trás reflexões importantes;3
8565765695;R3234VK1YB3F13;5;Chegou em 2 dias e em perfeito estado.;2
8542209826;R2A5FCBUEJVTO4;5;Amei o livro, a leitura flui muito bem e ele acabou virando o meu preferido, porém levou minha saúde mental e acabou me desidratando por tanto chorar.;1
8584391401;R1Y6LEQIZX920Y;5;Tudo se encaixou direitinho!;2
8535909559;R2QAM2PG5IM54W;5;Nossa raça humana está ali claramente representada pelos animais.;1
8501117684;R22TBBBCQLCFTJ;5;Este livro é Maravilhoso, ele mexe com toda sua estrutura.;1
8576849941;R32N8HM367D6H8;5;Estou lendo e quero me redescobri nesse livro 🙌;1
8538058975;R2NHX2QO9AK7XB;5;😻;3
8555340896;R3V01VJPJRRRWF;5;MINHA CRISE EXISTENCIAL;1
8575422391;R3D88GJBUHI171;5;Agora vamos aprender.;3
6555871784;R2UVUTXCEZV1FO;5;A leitura é deliciosa , como um fim de tarde com um café e uma companhia querida.;1
8584391401;R1IZN97HS2SIQB;5;😍;3
8501105732;R3EIT7I9OWYEKI;2;A história é boa, é diferente e dá vontade de ler, porém a Tate é muito passiva, aceita tudo que o Milles faz, me dá uma raiva dele mandar ela embora depois de terem transado e quando ele chama ela volta sem nem pestanejar, eu queria mesmo é que qd ele fosse atrás dela ela já tivesse superado ele é aí ele aprendesse que não deve ficar parado em uma ferida do passado...;1
8501105732;R3R253CR01YCPF;5;Que melhore.;3
8542209826;R2MJPWAFU0X9JE;5;️📚 🎥 ❤;3
8584391401;R342PN9LDGTERI;5;Eu já fui pesquisando para saber se a banda existiu mesmo, mas claro que não, é uma banda fictícia!;1
8595084742;R2X8CS64Q0IPX2;5;não demorou nem 24 horas pra chegar, veio certinho e com o pôster também!;2
8501117846;R13HTYISO49A1M;5;Simplesmente incrível, a autora tem uma criatividade surreal.;1
8501112518;R1UULTGT03BYRK;5;É só isso que eu peço.;1
8543108683;R23Y92L5KZ4PM9;5;Apesar de ser um livro muito antigo, é muito atual e várias regras lá, fazem mesmo a diferença;1
8501112518;R2I73ERQT2FOQL;5;Este é um livro que me fez simpatizar antes de tudo com nossa querida personagem principal, nos fez entende-la, para depois nos apresentar o casal que parece perfeito, nos apaixonamos pelos personagens e pela escrita dos diários.;1
8535909559;R1N0XZSIBDGBVR;5;Ótimo clássico politico contra estados oligárquicos.;1
8594541473;R1HS4FFGC9HVMF;5;Amei :);0
8535933395;ROQKLSSZ3UCCG;5;Uma nova leva de autores está mudando isso.;1
6599096387;R27LM56U1MRUU6;1;Nunca será Jorge Jesus;3
8543108683;R1QY2L5ZDQQUV1;3;Um ritual de boas práticas educacionais!Vai variar do seu perfil e do seu temperamento!;1
8595084742;RUM1VQNL49XTP;4;MT lindo, veio lacrado e com oq foi oferecido.;2
8580411971;RQSWT2VH2QRIO;5;Chorei.;3
8584391509;R32CO2HUTM9K74;5;Simplesmente incrível!;0
8535909559;R3GV9873NFAVEM;5;Os regimes políticos, quaisquer que sejam eles, são parte dessa história.;1
6556402583;R375ODUS70U2DO;5;A juventude agradece;3
6555871784;R26QKEA1JXY9LF;4;A história me pegou de um jeito que foi difícil parar de ler, li em 3 dias porque precisei parar um dia pra assimilar tudo.;1
8543102146;R1DL2NCBQAUU9K;5;Me considero mais dinâmico em minhas ações.;1
8532530788;R1T9680YRJ2WLL;5;O material do livro, entre capa e folhas também com uma boa qualidade.;2
8543102146;R1YI1WCNP08JIB;5; ;3
8535909559;R2MRTPSQUFVOJU;5;Esses ditos “socialistas” usam as benesses produzidas pelo capitalismo, fazem uso ostensivo de tudo o que é produzido.;1
6599039812;R2XXG5HH1Z8DBF;5;Livro muito didático e simples, uma linguagem muito boa;0
8576849941;RZ5LER3S4IDG4;5;Práticas muito boas e eficazes para um rotina de clareza e sucesso em todos os âmbitos da vida;1
8501117846;RYUZJAMNGSERG;2;Verity, amiga, você ficou vegetando só de brinks e jura mesmo que ngm percebeu?;1
8550802751;R2POEJP43X4719;5;Livro fantástico!;0
6556402583;R191CPCNL4ISLT;5;Ótimo livro.;0
8565765482;R2EYLXAE6BY9OG;4;Eu vi várias resenhas antes de comprar esse livro, e pelo o que eu estava vendo, as pessoas diziam que era super triste e tal.;1
8542218752;R3H16T6Q6SCDKW;5;Presunção minha, pensei que sabia lidar com pessoas.;1
8578601777;R1W0BYVSWOMU4Z;5;Maravilhoso!;0
8532606261;R3LG17W1HUQ3DZ;5;Relato incrível de alguém que viveu por anos em umas das piores condições humanas possíveis.;1
8575422391;R5615HIISIYXL;5;Recomendo para todos que desejam adquirir conhecimento sobre como administrar o próprio dinheiro.;1
8594541473;R36M1H00PL1ROR;5;Livro maravilhoso, com histórias envolventes!;0
8595083274;R3P0KATCJWYVG1;3;NAO ATENDEU MINHAS EXPECTATIVAS;1
8543102146;RL8WHCXU31CPX;5;Ao concluir toda a leitura do livro deixarei mais comentário.;1
8595081530;R2VULRVN2LCNI4;5;Se não concluir a tarefa que determinei todos dias .Sete;3
8543105293;ROPKGBYXVSLV8;5;É um livro que se utiliza de vivências e métodos de reflexão budistas, mostrando um caminho eficaz na contemplação das principais expectativas humanas.;1
8595081530;R1FM65XOHFAOC2;5;Uma leitura muito boa!!;0
8584391509;R6D3EGWGDVC76;5;Assim como a própria Evelyn é uma figura de muitas faces.;1
8547000240;R2UN28AR5XL40W;5;Ótimo livro .;0
8565765695;R1HQ24VAEIV50P;4;Eu gostei bastante deste livro, tem umas partes meio cansativas, mas o livro continua sendo muito bom: com um final surpreendente e uma narrativa que cativa o leitor, eu não consegui parar até terminar.;1
8584391509;R3UFOQYBHA8080;5;Monique Grant não faz ideia de por que a lendária estrela de cinema Evelyn Hugo a convocou, especificamente, para uma entrevista.;1
8584391401;R1E3BI49B9OAUQ;5;Nunca tinha lido um livro com essa estrutura de entrevista.;1
6555650001;RF2OKO54UVMFN;5;Eu amo esses livros e as histórias da Julia Quinn.;1
8501112518;R34BUSMISSQ3OI;5;Ryle é alguém traumatizado que não consegue lidar com suas dores causadas pela infância e acaba ferindo Lily, no fundo eu acredito que não era o desejo dele...;1
6555871784;R2I8V5V5KZC898;5;Que livro incrível!;0
6555871784;RNU2M6WDWSU6V;5;Leitura deliciosa...;0
6580309318;R3GAKQ6V11FWWW;5;Amei a divisão.;0
8535932879;R12T4WVRQPL8PF;5;Excelente obra para quem pretende entender sobre o Racismo, como também, para ser antirracista.;1
8595081530;R3KC0ZLPQX85LT;5;Precisamos gastar menos do que ganhamos.2.;1
8584391401;R3VBZTMMCJU74F;5;O livro não é tão legal por conta dos personagens mas a escrita é boa e a entrega da amazon foi incrível.;1
8595083274;R3UXUBGZF2MFSA;5;Recomendo muito!;0
8544106595;R1MGHM3M30Q1N;5;A tragédia que pode ser o câncer, que pode fazer uma mãe esquecer uma filha, foi uma das coisas mais dolorosas que eu já li até hoje, pois aconteceu comigo.;1
8595084742;RB1291AAS07R9;5;A história é envolvente demais, você não quer parar de ler para ver o que irá acontecer a seguir e o autor tem o dom de através de palavras estimular nossa mente a visualizar tudo que é narrado.;1
8551002341;RGRU8NT8MJ198;5;É impossível não se apegar a eles e não imaginar todos os cenários descritos no livro.;1
8594541635;R2HQ2AY3L6H749;5;Mas é uma história bem legal, e mágica, muito interessante para despertar o imaginário infantil!Recomendo!;1
6555111100;R2DJQBKKNS3HFK;5;Excelentes reflexões.;0
8595083274;RPLMD694Y4ZVY;5;Adorei;0
6555111100;R3DH678S11Q8RD;5;Morgan Housel cita dados e pesquisas para reforçar suas ideias, além de complementar com citações de autores como Daniel Kahneman e Nassim Taleb.;1
8543104335;R3VEGGFB5DKSCM;5;O meu pedido foi entregue muito antes da data prevista, devidamente embalado, sem qualquer imperfeição (rasgos e amassos) e exatamente igual ao anunciado na descrição do site.;2
8574068012;R2PS3014YTR40I;5;Improvisei sobre ele.;3
8551006754;R2NRWIILYLYPBH;5;Muito lindo e decorado!;0
8501105732;R38B07YI7M0OKV;5;O livro e lindo...;0
6580309318;RYMQV4HPSJ23E;5; ;3
8501076252;R3GK2V1G4112HO;5;Ameii;0
8501105732;RG74RROL5SM73;5;q livro lindo!!!Q estória maravilhosa,;0
8582892101;R279LWJ2XI7FHW;5;entrega super rápida;2
8543107202;R3B0NB5FPVKCNE;5;Repensar as atitudes para o bem viver e o bem morrer.;1
8595084742;R25H4R3G5KKFJT;5;Quanto a leitura... li primeiro Senhor dos Anéis e me apaixonei.;1
6555650001;R3R6S4FRVX1G0T;5;Eu amei, é lindo demais.;0
8532530788;R3H5AR24K23A2J;5;É um clássico da literatura, com uma história fantástica e nessa versão com um acabamento muito lindo!;1
6599039812;R1N5246C99DGHA;3;Nao é pra qm trabalha na área, mas pra qm trabalha na área, irá rir das bobagens dela... achei fraco...;1
8576849941;RE3TFJA1HPMSO;5;Otimo conteúdo, livro pra ler e reler a todo ano.;1
8565765695;R3RD2U373AMH7X;5;Do inicio ao fim a história te prende a atenção, os personagens são muito cativantes.;1
8573258926;R3TGQ0ZQ4TAOSN;5;Acho que todo mundo deveria ler.;1
8576849941;R1QOPBJXTBXQZS;5;Ler este livro esta sendo uma inspiração a cada manhã.;1
8595083274;R2HSLDYX1NS7RW;4;Por fim, o último capítulo é o que mais surpreendeu, pelo histórico de vida do Thiago, achei que ele abordaria formas de renda extra, mas eleabordou algo muito melhor.;1
8501117684;R37EBHMG9ZUY1E;5;O livro é emocionante.;0
6555650001;R2IZI423IG3Q1G;5;A entrega foi super rápida.;2
8594541473;RCTTIQS3XKXUR;4;Fora isso tudo certo.;3
8555341612;REQTLAX0EHV6T;5;A história em quadrinhos éincrivel é super fofinha, eu adorei simplesmente, veio muito bem embalado;2
8508196555;R2AI9PRHE76CYP;5;Quarto de Despejo é leitura obrigatória e necessária para entendermos o Brasil do passado e do presente.;1
8594541473;R2LJLLKWVTOYBZ;5;tem bastante ilustrações e uma liguagem acessível...;1
8594541473;R388GMK4M35OTZ;5;Muito envolvente;0
8568014542;R2JQ40GGRG3LUA;5;Este é o livro que todos deveriam ler!;1
8565765695;R1YQBWYP67T1GJ;4;Embora Ainda Não Tenha Lido a Historia, Fiquei Bastante Curiosa;1
8575422391;RWASPBWQI1CPX;2;O livro é basicamente de autoajuda...;1
8595084742;R3H3OWQKIZQOBB;5;Linda edição, entrega antes do prazo (sou do Nordeste), preços justos.;2
8551006754;R1LCO14LPM0MFK;5;Chegou exatamente no dia marcado para entrega.;2
8546501459;R217QWEZ3MXUVX;3;Livro bom, pra quem gosta de ciência tem essa pegada, mostra como conseguir as coisas somente com a força da mente.;1
6555650842;R324VB2N14N2PN;5;E essa missão ele cumpriu com louvor.;1
8578601777;RXA77I6PV6LGQ;5;Ótimo.;3
8565765695;R2BL3YJWYEA4C4;4;Os prateados conseguem se manter no poder porque passam aos vermelhos uma aura de deuses.;1
6555651059;RTJEJOGUM0FSL;5;Veio embalado no plástico, e dentro do plástico tinha apenas um livro embalado isolado.;1
8501304468;R3DHSGFRZNGPL0;5;Chegou antes do prazo!!!;2
8550802751;R8W1KEGNKTPDV;5;Você reage a um desafio em vez de se preparar para uma catástrofe.;1
8580411971;R23ZSIOEUV8W3T;5;Simplesmente perfeito.;0
8555340896;R2JFUORICK1IAH;5;Eu amei o livro Ayla e Raíssa meus amorzinhos.;1
8501076252;R3BW8KG9NVXD9I;5;Mais um linda obra da CoHo.;0
8547000240;R1YO8EWYOZW2ET;5;*MINDSET* É aquele livro que você vai começar a ler com a mente fechada e terminar o livro cansado de apanhar hahaha a autora diz tantas verdades sobre nossa forma de pensar que você chega a ficar perplexo....;1
8538058975;R2FLAGKDMDUIFJ;5;A história é legal, as ilustrações são bonitas, com cores vibrantes, ele é bem interessante pra trabalhar o vocabulário do bebê!;1
8575422391;R226L3FT2HCAZJ;5;Trata de forma incisiva a maneira de pensar a respeito do dinheiro e seu efeito na vida de cada um.;1
8547000240;R32YE4ERM2O2H7;5;Super recomendo para qualquer pessoa que queira melhorar sua performance no trabalho ou nos estudos.;1
8543105692;R1U0VYZ8WL2L2X;5; ;3
8543107202;R1KF99VFK6K4T7;5;A autora escreve de maneira leve e instigante, além de mostrar seu lado profissional incrível.;1
6555650001;R1PK1YK9L80ZXQ;5;Analisando....;3
8550802751;R1DR2TN4H2XGJ8;5;Um relato fraterno e conciso das mais importantes situações que vivemos ao longo da vida.;1
8535909559;R3MZEB6N4XGO4B;5;Pode ter certeza que irão amar a história.;1
8539004119;R3HIECV5I5XZHT;3;O problema fica por conta dos momentos em que o autor sente a necessidade inevitável de descambar para os clichês da auto-ajuda -- e que invariavelmente aumentam as vendas da publicação.;1
8532649963;R2KSHYR71A1MIP;5;Contextualiza e analisa os problemas da Sociedade moderna, possibilitando uma avaliação sobre os desafios q encontramos no dia a dia.;1
6599039812;R1A0U9LGY283F7;5;Vale muito a pena a leitura.;0
6558380544;R23PF0QN31PHSA;5;Daquele tipo de livro que no segundo em que eu acabo de ler já penso em reler.;1
8594541473;R1CV940KDX24ZL;5;Conseguimos visualizar a dificuldade que as pessoas tem de enxergar uma mulher capaz de cometer tais atos.;1
8595084742;R3HCMS28GSSC7D;5;Cara, que aventure incrível, personagens, ambientação, história, tudo nesse livro é muito bom, a edição é maravilhosamente linda, indico a todo mundo que gosta de uma boa leitura, o Hobbit com certeza foi um dos melhores livros que li em 2020, super recomendo, meu problema foi apenas com o método de envio da Amazon,;1
8535909559;RXIHA2W27HUUN;5;O livro é maravilhoso, não é por é bem escrito, mas a edição traz mais info, o que ajuda bastante a entender mais profundamente o texto.;1
8578601777;R2YALLE8BF4S3R;5;Uma das partes que mais me chamou atenção é em relação ao Casamento Cristão.;1
8532530788;R3RQN56EPHPGTT;4;Prefiro as outras versões.;0
8595084742;R3TIVOFE7V1U2Z;5;A história é muito envolvente e bem fácil e prazerosa de ler.;1
8501076252;R3GOC8GLFIFMY;1;Eu tinha muito interesse em ler esse livro depois de ter visto a sinopse no tiktok e por toda a fama que a colleen tem mas quando finalmente decidi ler eu me decepcionei MUITO.;1
8595081530;R3QA2P3SP9BL2C;5;Uma história motivadora, um exemplo a ser observado, conceitos a serem usados.;1
8595084742;R2M848F7DVQFTJ;5;Fantástico;3
8508196555;R3NK463FT2T0XJ;5;O livro é simplesmente maravilhoso.;0
8575422391;R3M42B4H8APP88;5;Se seu objetivo é ter algum conforto, é provável que você nunca fique rico.;1
8501112518;R31XZ1PW6Q7TPL;5;Impossível não se emocionar lendo.;1
8555340896;R18K78GE1AKKAJ;5;A história me cativou muito e O FINAL É TÃO FOFO.Mas de verdade, o que mais me encantou foi as tantas maneiras que me senti representada e que tantos adolescentes com certeza também se sentiram.;1
8595081530;R3U2A9K21UPU7O;4;Muito bom!;0
8542209826;R2LXVP11LM4MCQ;5;NOSSA !!!!;0
8551002341;R2PSPW9VK8CJ5A;4;a leitura em si, é umas leitura leve, mas instigante, a história prende e nos envolvemos com os problemas dos personagens.;1
6555650001;R1D2QEXJNXY2QH;3;Eu não gosto de ler historias em terceira pessoa,seria mais interessante ver só um lado da história ou da parte do Simon ou da Daphne.;1
8501117846;R2XSVU350OGTAC;4;Alguns plots são parecidos com os da série Love me with Lies da Terryn (inclusive Colleen dedica Verity a esta escritora) e talvez por isso eu tenha gostado da história.;1
8501076252;R2NQVGEBM3ZVS;5;💓;3
8550807567;RURX1TBNPAJ1K;5;A praticidade como ele explica é tudo!;0
6555320516;R20T25B8U2PB9D;5;“As 48 leis do poder” pegou uma “má fama” após ter sido encontrado com alguns “serial killer” e ser apontado por João Dória como seu livro de cabeceira, mas foi apenas mal interpretado.;1
8547000240;R1KB5WOXWHXO2B;5;Livro limpo e conservado, sem nenhum rasgo na plastificação.;2
8543107202;R3NQ3XMULG67BQ;5;Ótimo;3
8535909559;R2MLMJFPU2WGJC;5;Impressionante como esse livro ainda é tão atual.;1
6555871784;RRZTY0Z3EALON;4;Narrativa: a minha crítica a narrativa é que houve uma ruptura no fluxo da leitura ao adicionar acontecimentos paralelos ao enredo.;1
8543102146;RXSPWNS196XLV;5;Livro fantástico!!;0
8565765695;R2SZWUEDZ31QXK;2;Por fim, abandonei.;3
6555650001;R123K50W4Q470;5;Já tudo o que Daphne mais desejava é seguir o exemplo de seus pais, ter um casamento feliz, amoroso e com numerosos filhos.;1
8565765482;R2P0HDR6G9YC8M;5;chegou em ótimo estado;2
8565765695;RS59OQYXL3W6B;5;Seus pais não aprovam o que ela faz, mas dada as condições da família, o prudente seria apoiá-la.;1
8535909559;RRQZOA521LJ9Z;5;A Fazenda dos Animais (mais próximo do original), também feita pela Companhia das Letras, mas ainda não a conferi.;1
8543107202;R3RR1YKEZ9AKB;5;Li enquanto minha mãe estava em processo de morte e foi um grande afago no meu coração.;1
8584391509;R1DDF9VX4QBD8;5;Comprei em um dia e no outro já estava com o pacote em mãos, bem embalado e sem nenhum problema;2
8535932879;R25CXU6UUO921P;5;Suas colocações sobre o racismo que está intrínseco em nossa sociedade são extremamente relevantes e assustadoras.;1
6555871784;RNGJ2MCVHMA55;5;Você fica preso ao livro do início ao fim.;1
8539004119;RDEOOJ61DGXTS;5;Entender a forma como pensamos é o primeiro passo.;1
8575422391;R2PI96BOWWSLXT;5;Pequenos comportamentos, pequenas convicções podem nos levar a um mundo de pobreza ou plena abundância.;1
8542209826;R31EZEDI681GI1;1;Não recomendo nem para jovens...;0
6555871784;R2N6HF2FVCWRVZ;5;Instagram @resenhasdakaty🐶;3
8575422391;R2LXAN13HOM6IY;5;No poder das palavras e como elas podem ser impactantes para nossa motivação e para atrair coisas boas para nossas vidas.;1
8568014003;RM2BME4TD5UKD;2;Livro bem chato, muito abaixo do que eu esperava.;1
6555650842;R3PM9GNMXPZKBH;5;Anthony e sua sede de esganar alguém  (incluindo e principalmente os irmãos! );1
8538058975;RCU6GH3T9EZJQ;5;A história é interessante e tem a mensagem sobre rótulos e rotular pessoas.;1
6555111100;R20W1AVRS4QIDC;5;Mudará a sua também...;3
8543107202;R20S7TSC82H0ZK;5;Livro todo tipo de pessoa deveria ler esse livro, abre demais a mente, principalmente pessoal da área da saúde;1
8543102146;RP1W2BUH4X1A9;4;Trata-se, portanto, de uma obra quase que 100% empírica;1
8568014003;R2GPWT5G7XUXU2;5;A leitura desse livro é muito valiosa na minha humilde opinião;1
6555650001;R3E83RO73OW43X;5;Os personagens estão presos a regras de condutas rígidas.;1
8535909559;R2332K2KQLI6F5;3;Constrói de maneira fácil como criar umacomunidade que deturpa gradativamenteas normas iniciais.;1
8532530788;RS3Y6XHELC6QS;5;Perfeito.;3
8555341620;R2BJ1QK1KW3XJV;5;Veio com uns amassos mas tudo bem;2
8539004119;R35327RE04V56U;5;Incríveis as lições que esse livro traz.;1
